Country_Name,Year,Gini_Index_(Official),Palma_Ratio,20/20_Income_Gap_Ratio,Income_Share:_Bottom_40%,Income_Share:_Poorest_20%,Income_Share:_Second_Quintile,Income_Share:_Middle_Quintile,Income_Share:_Fourth_Quintile,Income_Share:_Richest_20%,Income_Classification,World_Bank_Region,Total_Population,Inequality_Index_(UNDP),Gini_Index_(World Bank),Local_Currency,World_Bank_Lending_Group,Last_Census_Year,Inequality_Category
France,2004,28.2,1.02,4.16,22.8,9,13.8,17.5,22.3,37.4,High income,Europe and Central Asia,60697976,10.34,30.6,Euro,Blend,2016,Low Inequality
France,2005,31.7,1.2,5.08,20.61,7.83,12.79,17.03,22.63,39.73,High income,Europe and Central Asia,61120128,10.34,29.8,Euro,Blend,2016,Low Inequality
France,2006,27.3,0.97,3.99,23.2,9.2,14,17.7,22.3,36.7,High income,Europe and Central Asia,61508924,10.34,29.7,Euro,Blend,2016,Low Inequality
France,2007,26.6,0.93,3.89,23.5,9.3,14.2,17.9,22.5,36.2,High income,Europe and Central Asia,61869232,10.34,32.4,Euro,Blend,2016,Low Inequality
France,2008,29.8,1.13,4.4,22.4,8.9,13.5,16.9,21.4,39.2,High income,Europe and Central Asia,62209208,10.34,33,Euro,Blend,2016,Low Inequality
France,2009,29.9,1.13,4.4,22.3,8.9,13.4,17,21.5,39.2,High income,Europe and Central Asia,62542884,10.34,32.7,Euro,Blend,2016,Low Inequality
France,2010,32.2,1.23,5.35,20.4,7.47,12.92,17.09,22.53,39.99,High income,Europe and Central Asia,62879536,13.25,33.7,Euro,Blend,2016,Low Inequality
France,2011,30.8,1.18,4.59,21.9,8.7,13.2,16.8,21.5,39.9,High income,Europe and Central Asia,63222232,14.17,33.3,Euro,Blend,2016,Low Inequality
France,2012,30.5,1.16,4.54,22,8.7,13.3,16.9,21.6,39.5,High income,Europe and Central Asia,63564224,13.95,33.1,Euro,Blend,2016,Low Inequality
France,2013,30.1,1.14,4.47,22.2,8.8,13.4,17,21.6,39.3,High income,Europe and Central Asia,63893520,13.46,32.5,Euro,Blend,2016,Low Inequality
France,2014,29.2,1.09,4.28,22.6,9,13.6,17.2,21.7,38.5,High income,Europe and Central Asia,64193552,13.65,32.3,Euro,Blend,2016,Low Inequality
France,2015,29.2,1.09,4.28,22.6,9,13.6,17.2,21.8,38.5,High income,Europe and Central Asia,64453196,13.65,32.7,Euro,Blend,2016,Low Inequality
France,2016,29.3,1.09,4.33,22.6,8.9,13.7,17.2,21.6,38.5,High income,Europe and Central Asia,64667588,13.58,31.9,Euro,Blend,2016,Low Inequality
France,2017,29.3,1.09,4.41,22.5,8.7,13.8,17.3,21.7,38.4,High income,Europe and Central Asia,64842512,14.37,31.6,Euro,Blend,2016,Low Inequality
Ireland,1987,35.9,1.5,6.42,18.31,6.69,11.62,16.36,22.41,42.93,High income,Europe and Central Asia,3515827,19.16,35.5,Euro,IBRD,2016,Low Inequality
Ireland,1994,36.9,1.58,6.37,18.44,6.97,11.47,15.46,21.68,44.41,High income,Europe and Central Asia,3567918,19.16,36.9,Euro,IBRD,2016,Low Inequality
Ireland,1995,37,1.55,6.45,18.42,6.88,11.53,15.29,21.87,44.42,High income,Europe and Central Asia,3592180,19.16,37,Euro,IBRD,2016,Low Inequality
Ireland,1996,35.6,1.45,6.08,18.97,7.11,11.86,15.78,22.03,43.23,High income,Europe and Central Asia,3619633,19.16,35.6,Euro,IBRD,2016,Low Inequality
Ireland,2000,33.2,1.3,5.39,20.11,7.63,12.48,16.59,22.19,41.11,High income,Europe and Central Asia,3783095,19.16,33,Euro,IBRD,2016,Low Inequality
Ireland,2003,30.6,1.12,4.92,20.8,7.8,13,17.7,23.2,38.4,High income,Europe and Central Asia,3980077,19.16,32.9,Euro,IBRD,2016,Low Inequality
Ireland,2004,34.2,1.38,5.59,19.66,7.49,12.17,16.26,22.24,41.85,High income,Europe and Central Asia,4058131,19.16,33.6,Euro,IBRD,2016,Low Inequality
Ireland,2005,31.9,1.24,5.03,20.4,7.9,12.5,17.2,22.8,39.7,High income,Europe and Central Asia,4141217.75,19.16,33.8,Euro,IBRD,2016,Low Inequality
Ireland,2006,31.9,1.24,4.88,20.6,8.2,12.4,16.9,22.4,40,High income,Europe and Central Asia,4230619,19.16,32.7,Euro,IBRD,2016,Low Inequality
Ireland,2007,31.7,1.2,4.85,21.04,8.28,12.76,16.48,22.36,40.12,High income,Europe and Central Asia,4324649,19.16,31.9,Euro,IBRD,2016,Low Inequality
Ireland,2008,29.9,1.11,4.43,21.6,8.7,12.9,17.3,22.6,38.5,High income,Europe and Central Asia,4415871,19.16,30.9,Euro,IBRD,2016,Low Inequality
Ireland,2009,28.8,1.04,4.26,22,8.8,13.2,17.5,23.1,37.5,High income,Europe and Central Asia,4494572,19.16,32.7,Euro,IBRD,2016,Low Inequality
Ireland,2010,31.9,1.19,5.14,20.58,7.75,12.83,16.89,22.68,39.85,High income,Europe and Central Asia,4554330,13.79,32.3,Euro,IBRD,2016,Low Inequality
Ireland,2011,29.8,1.08,4.65,21.5,8.2,13.3,17.4,23,38.1,High income,Europe and Central Asia,4591115,13.79,32.9,Euro,IBRD,2016,Low Inequality
Ireland,2012,30.4,1.11,4.81,21.2,8,13.2,17.3,23.1,38.5,High income,Europe and Central Asia,4608199,13.79,33.2,Euro,IBRD,2016,Low Inequality
Ireland,2013,30.7,1.14,4.76,21.1,8.2,12.9,17.1,22.8,39,High income,Europe and Central Asia,4615426,16.32,33.5,Euro,IBRD,2016,Low Inequality
Ireland,2014,31.1,1.16,4.9,20.9,8,12.9,17.1,22.7,39.2,High income,Europe and Central Asia,4626852,18.12,31.9,Euro,IBRD,2016,Low Inequality
Ireland,2015,29.7,1.07,4.48,21.6,8.5,13.1,17.4,22.9,38.1,High income,Europe and Central Asia,4652420,18.12,31.8,Euro,IBRD,2016,Low Inequality
Ireland,2016,29.6,1.1,4.47,21.6,8.5,13.1,17.5,22.9,38,High income,Europe and Central Asia,4695790,18.12,32.8,Euro,IBRD,2016,Low Inequality
Ireland,2017,30.6,1.14,4.65,21.3,8.4,12.9,17,22.7,39.1,High income,Europe and Central Asia,4753281,14.71,31.4,Euro,IBRD,2016,Low Inequality
Italy,1977,36,1.58,7.02,17.7,6.2,11.5,16.1,22.7,43.5,High income,Europe and Central Asia,55845068,23.69,34,Euro,IBRD,2012,Medium Inequality
Italy,1978,36,1.48,6.41,18.4,6.6,11.8,16.4,22.9,42.3,High income,Europe and Central Asia,56057025,23.69,33.3,Euro,IBRD,2012,Medium Inequality
Italy,1979,37,1.62,7.27,17.3,6,11.3,16.2,22.9,43.6,High income,Europe and Central Asia,56246800,23.69,33.3,Euro,IBRD,2012,Medium Inequality
Italy,1980,37,1.66,6.8,17.9,6.5,11.4,15.9,22,44.2,High income,Europe and Central Asia,56419278,23.69,32.9,Euro,IBRD,2012,Medium Inequality
Italy,1981,32,1.28,5.47,19.8,7.4,12.4,16.8,22.9,40.5,High income,Europe and Central Asia,56576504,23.69,31.6,Euro,IBRD,2012,Medium Inequality
Italy,1982,31,1.2,5.27,20,7.5,12.5,17.1,23.4,39.5,High income,Europe and Central Asia,56717076,23.69,29.2,Euro,IBRD,2012,Medium Inequality
Italy,1984,29.1,2.05,9.12,20,6.53,11.16,15.48,21.77,45.11,High income,Europe and Central Asia,56937695,23.69,31.3,Euro,IBRD,2012,Medium Inequality
Italy,1986,32.5,1.24,5.36,19.87,7.44,12.43,17,23.22,39.91,High income,Europe and Central Asia,56983928,23.69,31.2,Euro,IBRD,2012,Medium Inequality
Italy,1987,34.4,1.35,6.12,18.8,6.73,12.07,16.67,23.35,41.18,High income,Europe and Central Asia,57007740,23.69,34.2,Euro,IBRD,2012,Medium Inequality
Italy,1989,32.6,1.26,5.28,20.02,7.62,12.39,16.85,22.85,40.27,High income,Europe and Central Asia,57028708,23.69,32.1,Euro,IBRD,2012,Medium Inequality
Italy,1991,31.3,1.17,5.08,20.6,7.71,12.89,17.19,23.05,39.16,High income,Europe and Central Asia,57088124,23.69,31,Euro,IBRD,2012,Medium Inequality
Italy,1993,35.3,1.44,6.75,18.13,6.17,11.96,17.02,23.24,41.62,High income,Europe and Central Asia,57197608,23.69,35.1,Euro,IBRD,2012,Medium Inequality
Italy,1995,35.2,1.44,6.63,18.23,6.25,11.98,16.98,23.33,41.45,High income,Europe and Central Asia,57174412,23.69,35.2,Euro,IBRD,2012,Medium Inequality
Italy,1998,36.2,1.52,6.96,18.09,6.12,11.97,16.73,22.63,42.56,High income,Europe and Central Asia,56742752,23.69,36.7,Euro,IBRD,2012,Medium Inequality
Italy,2000,34.7,1.4,6.29,18.73,6.59,12.14,16.92,22.9,41.46,High income,Europe and Central Asia,56692180,23.69,35.2,Euro,IBRD,2012,Medium Inequality
Italy,2002,33.3,2.05,5.8,19.5,7,12.5,17.1,22.8,40.6,High income,Europe and Central Asia,57801763,23.69,34.7,Euro,IBRD,2012,Medium Inequality
Italy,2003,34.93,1.42,6.25,18.83,6.68,12.15,16.76,22.64,41.78,High income,Europe and Central Asia,57564588,23.69,34.9,Euro,IBRD,2012,Medium Inequality
Italy,2004,35.8,1.5,6.58,18.24,6.43,11.82,16.69,22.76,42.31,High income,Europe and Central Asia,57948420,23.69,34.3,Euro,IBRD,2012,Medium Inequality
Italy,2005,32.7,1.26,5.56,20,7.2,12.8,17.3,22.7,40,High income,Europe and Central Asia,58281212,23.69,33.8,Euro,IBRD,2012,Medium Inequality
Italy,2006,32.1,1.22,5.47,20.1,7.2,12.9,17.5,23,39.4,High income,Europe and Central Asia,58542616,23.69,33.7,Euro,IBRD,2012,Medium Inequality
Italy,2007,32,1.22,5.4,20.1,7.3,12.8,17.5,23.1,39.4,High income,Europe and Central Asia,58747864,23.69,32.9,Euro,IBRD,2012,Medium Inequality
Italy,2008,34.4,1.38,6.12,18.85,6.72,12.13,16.94,23.04,41.16,High income,Europe and Central Asia,58922116,23.69,33.8,Euro,IBRD,2012,Medium Inequality
Italy,2009,31.8,1.2,5.28,20.3,7.4,12.9,17.4,23.1,39.1,High income,Europe and Central Asia,59105620,23.69,33.8,Euro,IBRD,2012,Medium Inequality
Italy,2010,34.5,1.37,6.43,18.51,6.36,12.16,17.25,23.38,40.86,High income,Europe and Central Asia,59325232,18.09,34.7,Euro,IBRD,2012,Low Inequality
Italy,2011,32.5,1.24,5.72,19.9,6.9,13,17.6,23.1,39.5,High income,Europe and Central Asia,59589072,19.82,35.1,Euro,IBRD,2012,Low Inequality
Italy,2012,32.4,1.24,5.66,19.9,7,12.9,17.5,22.9,39.6,High income,Europe and Central Asia,59879468,19.85,35.2,Euro,IBRD,2012,Low Inequality
Italy,2013,32.8,1.26,5.84,19.7,6.8,12.9,17.6,23,39.7,High income,Europe and Central Asia,60166828,20.59,34.9,Euro,IBRD,2012,Medium Inequality
Italy,2014,34.9,1.4,6.68,18.16,6.13,12.02,17.25,23.61,40.98,High income,Europe and Central Asia,60409620,21.26,34.7,Euro,IBRD,2012,Medium Inequality
Italy,2015,32.4,1.22,5.84,19.7,6.7,13,17.8,23.4,39.1,High income,Europe and Central Asia,60578488,21.26,35.4,Euro,IBRD,2012,Medium Inequality
Italy,2016,33.1,1.28,6.27,19.1,6.3,12.8,17.9,23.5,39.5,High income,Europe and Central Asia,60663068,21.26,35.2,Euro,IBRD,2012,Medium Inequality
Italy,2017,32.7,1.25,5.97,19.5,6.6,12.9,17.7,23.4,39.4,High income,Europe and Central Asia,60673696,21.34,35.9,Euro,IBRD,2012,Medium Inequality
Italy,2018,33.4,1.3,6.06,19.3,6.6,12.7,17.6,23.1,40,High income,Europe and Central Asia,60627288,21.18,35.2,Euro,IBRD,2012,Medium Inequality
Slovenia,1987,21.5,0.8,3.24,25.1,10.49,14.61,18.22,22.7,33.99,High income,Europe and Central Asia,1978524,11.33,23.6,Euro,IBRD,2018,Low Inequality
Slovenia,1993,29.18,1.09,4.16,22.56,9.28,13.28,16.94,21.88,38.63,High income,Europe and Central Asia,2000560,11.33,29.1,Euro,IBRD,2018,Low Inequality
Slovenia,1997,24.1,0.82,3.44,24.82,9.95,14.88,18.32,22.65,34.2,High income,Europe and Central Asia,1987457,11.33,24.1,Euro,IBRD,2018,Low Inequality
Slovenia,1998,24.3,0.81,3.46,24.83,9.86,14.97,18.34,22.7,34.13,High income,Europe and Central Asia,1987976,11.33,28.4,Euro,IBRD,2018,Low Inequality
Slovenia,1999,24,0.81,3.43,24.9,9.98,14.92,18.3,22.6,34.19,High income,Europe and Central Asia,1987625,11.33,24,Euro,IBRD,2018,Low Inequality
Slovenia,2002,22,2.05,9.12,24.9,6.53,11.16,15.48,21.77,45.11,High income,Europe and Central Asia,1987265,11.33,29.1,Euro,IBRD,2018,Low Inequality
Slovenia,2003,30.87,1.14,4.79,20.8,8.16,12.64,17.13,23.01,39.06,High income,Europe and Central Asia,1987855,11.33,30.9,Euro,IBRD,2018,Low Inequality
Slovenia,2004,24.1,0.81,3.37,24.89,10.22,14.66,18.06,22.64,34.42,High income,Europe and Central Asia,1990226,11.33,24.8,Euro,IBRD,2018,Low Inequality
Slovenia,2005,23.8,0.8,3.41,25,9.9,15.1,18.5,22.8,33.8,High income,Europe and Central Asia,1994979,11.33,24.6,Euro,IBRD,2018,Low Inequality
Slovenia,2006,23.7,0.8,3.38,25,10,15,18.5,22.8,33.8,High income,Europe and Central Asia,2002427,11.33,24.4,Euro,IBRD,2018,Low Inequality
Slovenia,2007,23.8,0.8,3.37,24.99,10.09,14.9,18.42,22.6,33.99,High income,Europe and Central Asia,2012128,11.33,24.4,Euro,IBRD,2018,Low Inequality
Slovenia,2008,23.4,0.78,3.35,25.2,10,15.2,18.6,22.7,33.5,High income,Europe and Central Asia,2023049,11.33,23.7,Euro,IBRD,2018,Low Inequality
Slovenia,2009,22.7,0.76,3.25,25.5,10.2,15.3,18.7,22.7,33.1,High income,Europe and Central Asia,2033807,11.33,24.8,Euro,IBRD,2018,Low Inequality
Slovenia,2010,25.7,0.87,3.84,23.82,9.09,14.73,18.37,22.86,34.95,High income,Europe and Central Asia,2043336,9.9,24.9,Euro,IBRD,2018,Low Inequality
Slovenia,2011,23.8,0.8,3.47,24.7,9.7,15,18.7,22.9,33.7,High income,Europe and Central Asia,2051278.125,10.62,24.9,Euro,IBRD,2018,Low Inequality
Slovenia,2012,27.3,0.96,4.11,23,8.84,14.16,17.93,22.77,36.3,High income,Europe and Central Asia,2057825.875,10.99,25.6,Euro,IBRD,2018,Low Inequality
Slovenia,2013,24.4,0.82,3.59,24.4,9.5,14.9,18.7,22.8,34.1,High income,Europe and Central Asia,2063120.125,11.33,26.2,Euro,IBRD,2018,Low Inequality
Slovenia,2014,25,0.84,3.7,24.1,9.3,14.8,18.6,22.9,34.4,High income,Europe and Central Asia,2067488,11.81,25.7,Euro,IBRD,2018,Low Inequality
Slovenia,2015,24.5,0.83,3.6,24.4,9.5,14.9,18.7,22.8,34.2,High income,Europe and Central Asia,2071199,11.18,25.4,Euro,IBRD,2018,Low Inequality
Slovenia,2016,24.4,0.82,3.58,24.4,9.5,14.9,18.7,22.9,34,High income,Europe and Central Asia,2074205.125,10.96,24.8,Euro,IBRD,2018,Low Inequality
Slovenia,2017,23.7,0.79,3.42,24.8,9.8,15,18.7,23,33.5,High income,Europe and Central Asia,2076395,9.13,24.2,Euro,IBRD,2018,Low Inequality
Slovenia,2018,23.4,0.78,3.37,25,9.9,15.1,18.7,22.9,33.4,High income,Europe and Central Asia,2077836,8.59,24.6,Euro,IBRD,2018,Low Inequality
Switzerland,1982,35.8,1.49,5.75,19.1,7.54,11.56,15.62,21.91,43.37,High income,Europe and Central Asia,6321409,17.08,36,Swiss franc,IDA,2020,Low Inequality
Switzerland,1992,35.6,1.45,6.59,18.51,6.38,12.13,16.58,22.9,42.01,High income,Europe and Central Asia,6792906,17.08,33.9,Swiss franc,IDA,2020,Low Inequality
Switzerland,2000,33.6,1.31,5.42,19.82,7.63,12.19,16.25,22.57,41.36,High income,Europe and Central Asia,7143764,17.08,33.4,Swiss franc,IDA,2020,Low Inequality
Switzerland,2002,31.9,1.19,5.02,20.24,7.93,12.32,16.8,23.18,39.78,High income,Europe and Central Asia,7220378,17.08,31.7,Swiss franc,IDA,2020,Low Inequality
Switzerland,2004,32,1.19,5.07,20.24,7.83,12.42,16.69,23.39,39.67,High income,Europe and Central Asia,7323728,17.08,31.6,Swiss franc,IDA,2020,Low Inequality
Switzerland,2006,33.92,1.34,5.58,19.4,7.42,11.98,16.5,22.73,41.37,High income,Europe and Central Asia,7457961,17.08,33.9,Swiss franc,IDA,2020,Low Inequality
Switzerland,2007,35.1,1.43,6.01,18.96,7.02,11.93,16.3,22.52,42.23,High income,Europe and Central Asia,7536986,17.08,34.3,Swiss franc,IDA,2020,Low Inequality
Switzerland,2008,31.1,1.19,4.88,21.2,8.1,13.1,17.1,22.1,39.5,High income,Europe and Central Asia,7622826,17.08,33.8,Swiss franc,IDA,2020,Low Inequality
Switzerland,2009,30.7,1.14,4.76,21.4,8.2,13.2,17.2,22.4,39,High income,Europe and Central Asia,7713902,17.08,32.9,Swiss franc,IDA,2020,Low Inequality
Switzerland,2010,32.9,1.28,5.29,20.07,7.69,12.38,16.67,22.54,40.71,High income,Europe and Central Asia,7808674,17.08,32.6,Swiss franc,IDA,2020,Low Inequality
Switzerland,2011,29.7,1.1,4.49,21.9,8.5,13.4,17.4,22.4,38.2,High income,Europe and Central Asia,7906988,13.25,31.7,Swiss franc,IDA,2020,Low Inequality
Switzerland,2012,28.8,1.04,4.41,22.2,8.5,13.7,17.7,22.6,37.5,High income,Europe and Central Asia,8008006,12.32,31.6,Swiss franc,IDA,2020,Low Inequality
Switzerland,2013,32.8,1.28,5.2,20.17,7.86,12.32,16.54,22.49,40.81,High income,Europe and Central Asia,8108876,11.1,32.5,Swiss franc,IDA,2020,Low Inequality
Switzerland,2014,29.5,1.09,4.43,22.2,8.7,13.5,17.2,22.2,38.5,High income,Europe and Central Asia,8206003,12.2,32.5,Swiss franc,IDA,2020,Low Inequality
Switzerland,2015,29.6,1.1,4.45,22.1,8.6,13.5,17.4,22.3,38.3,High income,Europe and Central Asia,8296775.5,12.2,32.3,Swiss franc,IDA,2020,Low Inequality
Switzerland,2016,29.4,1.08,4.43,22.1,8.6,13.5,17.4,22.4,38.1,High income,Europe and Central Asia,8379915,14.48,33,Swiss franc,IDA,2020,Low Inequality
Switzerland,2017,30.1,1.11,4.61,21.9,8.4,13.5,17.3,22.2,38.7,High income,Europe and Central Asia,8455797,14.48,32.7,Swiss franc,IDA,2020,Low Inequality
Cote d'Ivoire,1985,55.3,2.05,9.12,10.6,6.53,11.16,15.48,21.77,45.11,Lower middle income,Sub-Saharan Africa,10222558,27.39,45.5,West African CFA franc,IDA,2020,Medium Inequality
Cote d'Ivoire,1986,45.53,2.49,10.36,14.28,4.95,9.33,13.77,20.65,51.29,Lower middle income,Sub-Saharan Africa,10307268,27.39,38,West African CFA franc,IDA,2020,Medium Inequality
Cote d'Ivoire,1987,37.97,1.66,6.6,17.77,6.89,10.88,15.16,21.63,45.44,Lower middle income,Sub-Saharan Africa,10698188,27.39,40.5,West African CFA franc,IDA,2020,Medium Inequality
Cote d'Ivoire,1988,40.51,1.92,7.56,16.67,6.29,10.38,14.79,20.97,47.57,Lower middle income,Sub-Saharan Africa,11094740,27.39,36.9,West African CFA franc,IDA,2020,Medium Inequality
Cote d'Ivoire,1995,40.56,1.96,7.23,16.76,6.58,10.18,14.53,21.15,47.56,Lower middle income,Sub-Saharan Africa,14199759,27.39,40.6,West African CFA franc,IDA,2020,Medium Inequality
Cote d'Ivoire,1998,38.96,1.75,7.28,17.18,6.35,10.83,15.19,21.43,46.2,Lower middle income,Sub-Saharan Africa,15589407,27.39,39,West African CFA franc,IDA,2020,Medium Inequality
Cote d'Ivoire,2002,57.7,5.02,22.59,9.24,2.73,6.5,10.82,18.18,61.76,Lower middle income,Sub-Saharan Africa,17231540,27.39,41.3,West African CFA franc,IDA,2020,Medium Inequality
Cote d'Ivoire,2008,56,4.47,19.1,10.22,3.15,7.07,11.42,18.19,60.18,Lower middle income,Sub-Saharan Africa,19605568,27.39,43.2,West African CFA franc,IDA,2020,Medium Inequality
Cote d'Ivoire,2015,59,5.49,24.96,8.68,2.53,6.16,10.42,17.85,63.04,Lower middle income,Sub-Saharan Africa,23226148,27.39,41.5,West African CFA franc,IDA,2020,Medium Inequality
Cameroon,1996,61,5.85,27.6,8.22,2.3,5.92,10.32,17.99,63.47,Lower middle income,Sub-Saharan Africa,13812472,27.39,44.4,Central African CFA franc,Blend,2020,Medium Inequality
Cameroon,2001,42.14,2.08,7.94,16.16,6.17,9.99,14.23,20.6,49.01,Lower middle income,Sub-Saharan Africa,15928910,27.39,42.1,Central African CFA franc,Blend,2020,Medium Inequality
Cameroon,2007,42.82,2.16,8.44,15.31,5.82,9.49,14,21.54,49.14,Lower middle income,Sub-Saharan Africa,18730284,27.39,42.8,Central African CFA franc,Blend,2020,Medium Inequality
Cameroon,2014,46.64,2.7,11.47,12.98,4.51,8.47,13.69,21.61,51.72,Lower middle income,Sub-Saharan Africa,22681854,35.86,46.6,Central African CFA franc,Blend,2020,High Inequality
"Congo, Republic of the",2005,47.33,2.73,10.87,13.51,4.9,8.61,12.86,20.37,53.25,Lower middle income,Sub-Saharan Africa,3622775,31.15,47.3,Central African CFA franc,Blend,2020,High Inequality
"Congo, Republic of the",2011,48.94,3.05,12.83,12.42,4.19,8.23,13.17,20.67,53.74,Lower middle income,Sub-Saharan Africa,4394842,27.44,48.9,Central African CFA franc,Blend,2020,Medium Inequality
Cape Verde,2015,46,2.05,10.04,13.72,5.2,11.16,15.48,21.77,52.2,Lower middle income,Sub-Saharan Africa,532913,56.01,42.4,Cabo Verde escudo,Blend,2020,Very High Inequality
Djibouti,2002,40,1.85,7.73,16.6,6.02,10.58,15.11,21.78,46.51,Lower middle income,Middle East and North Africa,746947,15.74,40,Djibouti franc,IDA,2020,Low Inequality
Djibouti,2012,45.13,2.45,11.76,14.04,4.28,9.76,14.44,21.19,50.34,Lower middle income,Middle East and North Africa,868136,30.03,45.1,Djibouti franc,IDA,2020,High Inequality
Djibouti,2013,44.13,2.33,10.16,14.61,4.92,9.69,14.56,20.88,49.97,Lower middle income,Middle East and North Africa,883296,27.74,44.1,Djibouti franc,IDA,2020,Medium Inequality
Djibouti,2017,41.59,2.04,8.81,15.82,5.4,10.42,15.05,21.54,47.59,Lower middle income,Middle East and North Africa,944100,27.74,41.6,Djibouti franc,IDA,2020,Medium Inequality
Finland,1987,22.2,0.74,3.06,25.96,10.8,15.16,18.43,22.59,33.02,High income,Europe and Central Asia,4946368,13.35,22.2,Euro,IDA,2020,Low Inequality
Finland,1991,22.9,0.77,3.15,25.59,10.69,14.9,18.19,22.57,33.65,High income,Europe and Central Asia,5019134,13.35,22.9,Euro,IDA,2020,Low Inequality
Finland,1995,23.5,0.8,3.19,25.58,10.8,14.78,17.87,22.09,34.46,High income,Europe and Central Asia,5119012,13.35,23.5,Euro,IDA,2020,Low Inequality
Finland,2000,27.2,0.97,3.86,23.54,9.56,13.98,17.42,22.13,36.91,High income,Europe and Central Asia,5187953,13.35,27.2,Euro,IDA,2020,Low Inequality
Finland,2003,25.8,0.92,3.58,24.3,10,14.3,17.9,22,35.8,High income,Europe and Central Asia,5227103,13.35,27.7,Euro,IDA,2020,Low Inequality
Finland,2004,28.3,1.02,4.04,23.03,9.34,13.7,17.09,22.14,37.74,High income,Europe and Central Asia,5242175,13.35,27.9,Euro,IDA,2020,Low Inequality
Finland,2005,26,0.92,3.62,24.1,9.9,14.2,17.9,22.2,35.8,High income,Europe and Central Asia,5258933,13.35,27.6,Euro,IDA,2020,Low Inequality
Finland,2006,25.9,0.92,3.64,24.1,9.8,14.3,18,22.2,35.7,High income,Europe and Central Asia,5277490,13.35,28,Euro,IDA,2020,Low Inequality
Finland,2007,28.2,1.01,4.07,22.85,9.22,13.63,17.27,22.37,37.51,High income,Europe and Central Asia,5297741,13.35,28.3,Euro,IDA,2020,Low Inequality
Finland,2008,26.3,0.93,3.78,23.6,9.5,14.1,18,22.5,35.9,High income,Europe and Central Asia,5319452,13.35,27.8,Euro,IDA,2020,Low Inequality
Finland,2009,25.9,0.91,3.7,23.9,9.6,14.3,18.1,22.5,35.5,High income,Europe and Central Asia,5342266,13.35,27.5,Euro,IDA,2020,Low Inequality
Finland,2010,27.8,0.98,4.03,22.97,9.18,13.78,17.41,22.57,37.05,High income,Europe and Central Asia,5365784,11.31,27.7,Euro,IDA,2020,Low Inequality
Finland,2011,25.8,0.9,3.69,23.9,9.6,14.3,18.1,22.6,35.4,High income,Europe and Central Asia,5390036,10.78,27.6,Euro,IDA,2020,Low Inequality
Finland,2012,25.9,0.9,3.7,23.9,9.6,14.3,18.1,22.5,35.5,High income,Europe and Central Asia,5414769,10.78,27.1,Euro,IDA,2020,Low Inequality
